outcome,bid_total,auction_total,bid_per_auction_mean,bid_per_auction_max,bid_per_auction_min,bid_per_auction_std,bid_per_auction_entropy,bidder_ratio_per_auction_mean,bidder_ratio_per_auction_max,bidder_ratio_per_auction_min,bidder_ratio_per_auction_std,bidder_ratio_per_auction_entropy,bid_override_num,bid_override_norm_num,bid_override_in_auction,bid_override_norm_num_in_auction,bid_override_by_total_bid_override_mean,bid_override_by_total_bid_override_max,bid_override_by_total_bid_override_min,bid_override_by_total_bid_override_std,bid_override_by_total_bid_override_entropy,country_per_bidder,country_per_bidder_entropy,country_per_auction_entropy_mean,country_per_auction_entropy_max,country_per_auction_entropy_min,country_per_auction_entropy_std,country_per_auction_entropy_entropy,device_per_bidder,device_per_bidder_entropy,device_per_auction_entropy_mean,device_per_auction_entropy_max,device_per_auction_entropy_min,device_per_auction_entropy_std,device_per_auction_entropy_entropy,ip_per_bidder,ip_per_bidder_entropy,ip_share_num,ip_per_auction_entropy_mean,ip_per_auction_entropy_max,ip_per_auction_entropy_min,ip_per_auction_entropy_std,ip_per_auction_entropy_std,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,h_mean,h_max,h_min,h_std,h_entropy,F1,F2,F3,F4,F5,F6,f_max,f_min,f_std,f_entropy,Q1,Q2,Q3,Q4,q_max,q_min,q_std,q_entropy
0,21,15,1.4,3,1,0.611010093,0.968786234,3,0.142857143,3,0.2,0.066666667,0.333333333,0,0.133333333,0.405683871,0.000847582,0.003610108,0.000103423,0.000997258,0.806308634,3,0.456072555,1,1,1,0,1,11,0.935661594,1,1,1,0,1,15,0.944409279,4,1,1,1,0,1,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0.047619048,0,0.142857143,0,0,0.095238095,0.047619048,0.047619048,0.238095238,0,0,0,0.142857143,0.095238095,0.041666667,0.238095238,0,0.061954345,0.676323238,0.142857143,0,0.047619048,0.238095238,0.333333333,0.238095238,0.333333333,0,0.11582952,0.821841396,0.142857143,0.047619048,0.333333333,0.476190476,0.476190476,0.047619048,0.166240953,0.824119356
0,28,3,9.333333333,22,3,8.956685895,0.608141184,1,0.035714286,1,0.333333333,0.333333333,1,0,0.471404521,0,0.002460499,0.006818182,0.0001053,0.00308471,0.278932285,1,1,1,1,1,0,1,11,0.84124598,1,1,1,0,1,5,0.499868473,3,1,1,1,0,1,0.035714286,0.071428571,0.035714286,0,0,0.071428571,0,0,0,0,0.25,0.035714286,0.035714286,0.107142857,0.035714286,0,0,0,0.142857143,0.035714286,0.035714286,0,0.035714286,0.071428571,0.041666667,0.25,0,0.057093232,0.74934065,0.142857143,0.071428571,0.285714286,0.178571429,0.178571429,0.142857143,0.285714286,0.071428571,0.064109105,0.958657964,0.214285714,0.285714286,0.178571429,0.321428571,0.321428571,0.178571429,0.056469244,0.981378524
0,10,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.134676551,1,0.000738552,0.292669381,0.410618941,6,0.898244402,1,1,1,0,1,8,0.948813115,1,1,1,0,1,9,0.984858662,8,1,1,1,0,1,0.1,0.1,0.1,0,0,0,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0.2,0,0,0,0.041666667,0.2,0,0.064009548,0.637285058,0.3,0.1,0.2,0.1,0.1,0.2,0.3,0.1,0.074535599,0.946411928,0.3,0.3,0.1,0.3,0.3,0.1,0.08660254,0.947730922
0,15,9,1.666666667,3,1,0.666666667,0.964238826,1,0.066666667,1,0.111111111,0.111111111,1,0,0.314269681,0,0.002183475,0.009803922,7.74E-05,0.00298383,0.660988118,6,0.924538787,1,1,1,0,1,5,0.846536219,1,1,1,0,1,7,0.928361038,5,1,1,1,0,1,0,0,0.133333333,0,0,0,0,0,0,0.2,0.066666667,0,0,0.333333333,0.066666667,0,0.2,0,0,0,0,0,0,0,0.041666667,0.333333333,0,0.085661911,0.515946691,0.133333333,0,0.266666667,0.4,0.2,0,0.4,0,0.142724806,0.730860284,0.133333333,0.266666667,0.6,0,0.6,0,0.222984803,0.669134464
0,81,54,1.5,6,1,0.995359604,0.959761518,1,0.012345679,1,0.018518519,0.018518519,1,0,0.13481685,0,0.000599838,0.007142857,5.16E-05,0.001016802,0.83982111,2,0.095970403,1,1,1,0,1,35,0.884853253,1,1,1,0,1,69,0.986312579,49,1,1,1,0,1,0.098765432,0.098765432,0.024691358,0.074074074,0.012345679,0,0,0,0,0.024691358,0.074074074,0.074074074,0.074074074,0.074074074,0.049382716,0.024691358,0.024691358,0.037037037,0.037037037,0.012345679,0.037037037,0.049382716,0.037037037,0.061728395,0.041666667,0.098765432,0,0.030410764,0.897592824,0.296296296,0.012345679,0.172839506,0.222222222,0.111111111,0.185185185,0.296296296,0.012345679,0.088668566,0.89785407,0.308641975,0.172839506,0.283950617,0.234567901,0.308641975,0.172839506,0.051921617,0.98380203
0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8.89E-05,0.000202511,1.86E-06,8.40E-05,0.530959236,2,0.918295834,1,1,1,0,1,2,0.918295834,1,1,1,0,1,3,1,3,1,1,1,0,1,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.041666667,0.333333333,0,0.110239638,0.345687124,0.333333333,0.333333333,0,0,0,0.333333333,0.333333333,0,0.166666667,0.613147193,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.144337567,0.79248125
0,51,15,3.4,24,1,5.713142743,0.719594817,2,0.039215686,2,0.133333333,0.066666667,0.5,0,0.169967317,0.255958025,0.001872476,0.005714286,4.47E-05,0.001848007,0.822515613,5,0.576339753,0.966361894,1,0.495428404,0.125862269,0.996228877,31,0.952508037,1,1,1,0,1,13,0.863088809,10,1,1,1,0,1,0.058823529,0,0.137254902,0,0,0,0,0,0.235294118,0.274509804,0.098039216,0,0,0,0,0,0.078431373,0,0,0,0,0.058823529,0.039215686,0.019607843,0.041666667,0.274509804,0,0.074301502,0.608127255,0.196078431,0,0.607843137,0,0.078431373,0.117647059,0.607843137,0,0.208664673,0.599125397,0.196078431,0.607843137,0.078431373,0.117647059,0.607843137,0.078431373,0.210898282,0.774358342
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.79E-06,4.79E-06,4.79E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,70,15,4.666666667,20,1,4.880801391,0.843038477,37,0.528571429,9,0.6,0.066666667,0.351351351,0,0.091449207,0.699113021,0.010671159,0.046511628,0.000211506,0.01335233,0.763532066,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.442857143,0,0,0,0.157142857,0,0,0.2,0,0,0,0,0.041666667,0.442857143,0,0.103912956,0.407574731,0,0,0.2,0.442857143,0.357142857,0,0.442857143,0,0.181202834,0.586194477,0,0.2,0.6,0.2,0.6,0,0.217944947,0.685475297
0,4,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000174706,0.000346021,4.23E-05,0.000129385,0.786251839,1,1,1,1,1,0,1,4,1,1,1,1,0,1,4,1,4,1,1,1,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0.041666667,0.25,0,0.093169499,0.436208584,0.25,0,0,0,0.5,0.25,0.5,0,0.186338998,0.580279211,0.25,0,0.25,0.5,0.5,0,0.176776695,0.75
0,1338,146,9.164383562,129,1,15.3341893,0.842199501,112,0.083707025,38,0.260273973,0.006849315,0.196428571,0,0.020156541,0.643265846,0.066088651,0.5,0.000219298,0.098555061,0.848561683,12,0.563367556,0.988067011,1,0.082585089,0.091256634,0.998680999,153,0.583533631,1,1,1,0,1,1218,0.993524599,325,1,1,1,0,1,0.090433483,0.051569507,0.050074738,0.036621824,0.043348281,0.038116592,0.04857997,0.03961136,0.05754858,0.043348281,0.047832586,0.027653214,0.035127055,0.031390135,0.036621824,0.045590433,0.034379671,0.035127055,0.029895366,0.032884903,0.038116592,0.029147982,0.035127055,0.041853513,0.041666667,0.090433483,0.027653214,0.012652756,0.987588075,0.228699552,0.169656203,0.176382661,0.148729447,0.132286996,0.144245142,0.228699552,0.132286996,0.031511498,0.990491872,0.310164425,0.264573991,0.218236173,0.207025411,0.310164425,0.207025411,0.040889837,0.990498749
0,37,19,1.947368421,13,1,2.762029845,0.81848535,1,0.027027027,1,0.052631579,0.052631579,1,0,0.223296878,0,0.003337027,0.018518519,2.42E-05,0.004434884,0.781014409,5,0.624959695,0.973044883,1,0.487852771,0.114360877,0.997152094,18,0.88371637,1,1,1,0,1,27,0.939232722,25,1,1,1,0,1,0.027027027,0.054054054,0.243243243,0,0.054054054,0.027027027,0.027027027,0.054054054,0.054054054,0.081081081,0.027027027,0.054054054,0.027027027,0.054054054,0,0.054054054,0,0.027027027,0.027027027,0.027027027,0.054054054,0,0.027027027,0,0.041666667,0.243243243,0,0.047444537,0.845687968,0.324324324,0.162162162,0.216216216,0.135135135,0.081081081,0.081081081,0.324324324,0.081081081,0.084631956,0.931594193,0.405405405,0.297297297,0.162162162,0.135135135,0.405405405,0.135135135,0.108739709,0.932070977
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.79E-06,4.79E-06,4.79E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,0,1,0,0,0,1,0,0.372677996,0,0,1,0,0,1,0,0.433012702,0
0,16,10,1.6,4,1,0.916515139,0.940718736,4,0.25,2,0.2,0.1,0.75,0,0.229128785,0.24421905,0.003599996,0.006711409,0.000690846,0.002113559,0.917144594,2,0.811278124,1,1,1,0,1,9,0.916627069,1,1,1,0,1,11,0.948317361,8,1,1,1,0,1,0,0,0,0,0.0625,0.0625,0,0.1875,0,0.0625,0.0625,0,0.0625,0.0625,0,0,0,0.25,0,0,0,0,0.0625,0.125,0.041666667,0.25,0,0.064212646,0.67128565,0,0.3125,0.125,0.125,0.25,0.1875,0.3125,0,0.099913157,0.861605149,0.125,0.3125,0.375,0.1875,0.375,0.125,0.098821177,0.941428032
0,20,13,1.538461538,3,1,0.842650088,0.948183253,0,0,0,0,0,0,0,0,0,0.000728106,0.004491018,4.35E-05,0.001238867,0.615597122,4,0.860964047,0.987430128,1,0.918295834,0.029478962,0.999822815,10,0.934307308,1,1,1,0,1,14,0.967649141,7,1,1,1,0,1,0,0.25,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.1,0.1,0,0.15,0,0,0.1,0.1,0.041666667,0.25,0,0.064009548,0.655120232,0.3,0,0,0.15,0.35,0.2,0.35,0,0.134370962,0.745125218,0.3,0,0.35,0.35,0.35,0,0.145773797,0.79064545
0,5,3,1.666666667,3,1,0.942809042,0.864973521,0,0,0,0,0,0,0,0,0,7.10E-05,0.00012109,4.19E-05,3.56E-05,0.892857811,2,0.721928095,0.972765278,1,0.918295834,0.038515713,0.999279568,3,0.864973521,1,1,1,0,1,3,0.864973521,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0.4,0.2,0,0,0,0,0,0.041666667,0.4,0,0.099652173,0.419180766,0,0,0.2,0,0.8,0,0.8,0,0.292498813,0.27927991,0,0.2,0.6,0.2,0.6,0,0.217944947,0.685475297
0,57,13,4.384615385,8,1,2.338259101,0.939367735,2,0.035087719,2,0.153846154,0.076923077,0.5,0,0.180400606,0.270238154,0.000276348,0.001049318,5.58E-06,0.000239381,0.88691422,17,0.809275239,0.967443301,1,0.811278124,0.052503546,0.999403401,27,0.892265757,1,1,1,0,1,41,0.945781673,30,1,1,1,0,1,0,0.052631579,0.070175439,0.105263158,0.01754386,0,0,0,0,0.01754386,0.01754386,0,0.087719298,0.140350877,0,0.122807018,0.052631579,0.052631579,0.070175439,0.035087719,0.01754386,0.070175439,0.070175439,0,0.041666667,0.140350877,0,0.0420115,0.816701732,0.228070175,0.01754386,0.035087719,0.350877193,0.210526316,0.157894737,0.350877193,0.01754386,0.114931252,0.844164253,0.245614035,0.035087719,0.456140351,0.263157895,0.456140351,0.035087719,0.149058294,0.845236582
0,32,20,1.6,4,1,0.916515139,0.952521469,1,0.03125,1,0.05,0.05,1,0,0.217944947,0,0.003539009,0.066666667,1.86E-06,0.014485176,0.119303821,9,0.793109507,0.993234523,1,0.918295834,0.020776998,0.99992544,26,0.978931768,1,1,1,0,1,29,0.990637881,22,1,1,1,0,1,0.0625,0.09375,0.09375,0.03125,0.0625,0,0.0625,0.0625,0.09375,0,0.03125,0.03125,0,0,0.03125,0.0625,0,0.03125,0,0,0.0625,0.0625,0.0625,0.0625,0.041666667,0.09375,0,0.032106323,0.870613292,0.28125,0.1875,0.15625,0.09375,0.03125,0.25,0.28125,0.03125,0.085898034,0.913895898,0.34375,0.28125,0.125,0.25,0.34375,0.125,0.07967218,0.959639487
0,143,35,4.085714286,39,1,6.634849244,0.81498721,35,0.244755245,10,0.285714286,0.028571429,0.457142857,0,0.079649377,0.508343078,0.134873159,1,0.003984064,0.190863176,0.807724673,1,1,1,1,1,0,1,46,0.774227931,1,1,1,0,1,89,0.91139764,78,1,1,1,0,1,0.013986014,0.013986014,0.020979021,0.013986014,0.020979021,0.104895105,0.013986014,0.013986014,0.020979021,0.048951049,0.020979021,0.013986014,0.062937063,0.020979021,0.020979021,0.076923077,0.06993007,0.083916084,0.034965035,0.034965035,0.027972028,0.104895105,0.083916084,0.055944056,0.041666667,0.104895105,0.013986014,0.030110503,0.923379354,0.062937063,0.153846154,0.104895105,0.181818182,0.223776224,0.272727273,0.272727273,0.062937063,0.070094988,0.947598122,0.188811189,0.132867133,0.335664336,0.342657343,0.342657343,0.132867133,0.091361837,0.949545572
0,6881,340,20.23823529,621,1,70.54393089,0.692411208,354,0.051446011,99,0.291176471,0.002941176,0.062146893,0,0.00763761,0.7090668,0.046535908,1,4.31E-05,0.103472184,0.809255386,112,0.545038989,0.972255812,1,0.398959103,0.111994129,0.998603558,611,0.819485988,1,1,1,0,1,4265,0.961242596,1575,1,1,1,0,1,0.065542799,0.073971806,0.076733033,0.070193286,0.05914838,0.054788548,0.04447028,0.034006685,0.024269728,0.021653829,0.017584653,0.020491208,0.022961779,0.021363174,0.019183258,0.034878651,0.039093155,0.045342247,0.041273071,0.039674466,0.041854382,0.039965121,0.043307659,0.048248801,0.041666667,0.076733033,0.017584653,0.017464058,0.972447588,0.286440924,0.192413893,0.083999419,0.098386862,0.165382939,0.173375963,0.286440924,0.083999419,0.066522503,0.955960035,0.400377852,0.162476384,0.182822264,0.254323499,0.400377852,0.162476384,0.093281057,0.952615765
0,4,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.001747413,0.006578947,1.40E-05,0.002790608,0.195312558,3,0.94639463,1,1,1,0,1,4,1,1,1,1,0,1,4,1,4,1,1,1,0,1,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.041666667,0.25,0,0.093169499,0.436208584,0.25,0,0.25,0.25,0,0.25,0.25,0,0.11785113,0.773705614,0.25,0.25,0.25,0.25,0.25,0.25,0,1
0,12,10,1.2,3,1,0.6,0.959900932,1,0.083333333,1,0.1,0.1,1,0,0.3,0,0.004094522,0.014705882,5.70E-05,0.004829628,0.722702192,4,0.864786979,1,1,1,0,1,7,0.816598298,1,1,1,0,1,11,0.988109092,7,1,1,1,0,1,0.083333333,0.166666667,0,0.166666667,0.083333333,0,0,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0.166666667,0,0,0,0,0.166666667,0.041666667,0.166666667,0,0.063646885,0.636492847,0.416666667,0.083333333,0.083333333,0.083333333,0.166666667,0.166666667,0.416666667,0.083333333,0.11785113,0.883633371,0.5,0.083333333,0.083333333,0.333333333,0.5,0.083333333,0.176776695,0.812907292
0,10279,372,27.63172043,802,1,96.63558843,0.671002697,326,0.031715147,62,0.166666667,0.002688172,0.110429448,0,0.011413733,0.58040557,0.012565517,0.307692308,1.35E-05,0.028213052,0.823529836,128,0.54655725,0.94090956,1,0.156491063,0.157077548,0.997054788,644,0.786272806,1,1,1,0,1,4830,0.897501795,4240,1,1,1,0,1,0.059344294,0.057885008,0.060219866,0.060706294,0.058371437,0.046599864,0.037552291,0.025391575,0.018095145,0.01935986,0.016441288,0.017219574,0.022473003,0.029769433,0.038622434,0.041346434,0.045724292,0.043194863,0.045529721,0.047864578,0.050491293,0.050880436,0.051658722,0.055258294,0.041666667,0.060706294,0.016441288,0.014710304,0.978309239,0.238155463,0.167915167,0.071115867,0.132211305,0.182313455,0.208288744,0.238155463,0.071115867,0.053861788,0.967706187,0.343126763,0.134059733,0.22113046,0.301683043,0.343126763,0.134059733,0.080030192,0.960570295
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.007633588,0.007633588,0.007633588,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,0,1,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,460,31,14.83870968,145,1,29.67577134,0.673180161,53,0.115217391,12,0.387096774,0.032258065,0.320754717,0,0.069811082,0.584462505,0.179416356,1,8.14E-05,0.239122338,0.828871151,4,0.033533056,1,1,1,0,1,113,0.880970579,1,1,1,0,1,300,0.83296831,34,1,1,1,0,1,0.047826087,0.069565217,0.069565217,0.093478261,0.054347826,0.060869565,0.05,0.015217391,0.008695652,0.017391304,0,0.008695652,0.019565217,0.041304348,0.05,0.036956522,0.036956522,0.054347826,0.058695652,0.045652174,0.056521739,0.052173913,0.041304348,0.010869565,0.041666667,0.093478261,0,0.022754085,0.943324463,0.280434783,0.180434783,0.034782609,0.147826087,0.195652174,0.160869565,0.280434783,0.034782609,0.072749437,0.93654965,0.395652174,0.1,0.239130435,0.265217391,0.395652174,0.1,0.104957458,0.931438506
0,189,96,1.96875,9,1,1.475163303,0.950809227,5,0.026455026,5,0.052083333,0.010416667,0.2,0,0.044439019,0.352610678,0.008390914,0.333333333,1.86E-06,0.042144469,0.432453034,39,0.821615426,0.994367062,1,0.811278124,0.026423375,0.999918738,83,0.876908431,1,1,1,0,1,140,0.968298266,122,1,1,1,0,1,0.153439153,0.111111111,0.079365079,0.095238095,0.058201058,0.031746032,0.037037037,0.010582011,0.026455026,0.021164021,0.015873016,0.010582011,0.031746032,0.010582011,0.021164021,0.031746032,0.026455026,0.031746032,0.026455026,0.021164021,0.037037037,0.031746032,0.047619048,0.031746032,0.041666667,0.153439153,0.010582011,0.034198089,0.916214811,0.439153439,0.137566138,0.074074074,0.095238095,0.105820106,0.148148148,0.439153439,0.074074074,0.124376144,0.877107878,0.529100529,0.121693122,0.153439153,0.195767196,0.529100529,0.121693122,0.163267384,0.865621828
0,3,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,5.58E-06,5.58E-06,5.58E-06,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.041666667,1,0,0.199826313,0,0,0,0,0,0,1,1,0,0.372677996,0,0,0,0,1,1,0,0.433012702,0
0,10,6,1.666666667,5,1,1.490711985,0.835975008,0,0,0,0,0,0,0,0,0,0.005088089,0.020833333,9.30E-06,0.007638854,0.438647948,3,0.817345422,1,1,1,0,1,3,0.817345422,1,1,1,0,1,8,0.948813115,7,1,1,1,0,1,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0.3,0.1,0.041666667,0.3,0,0.081223286,0.533578921,0,0.1,0.2,0.3,0,0.4,0.4,0,0.149071199,0.714300244,0.1,0.2,0.3,0.4,0.4,0.1,0.111803399,0.923219672
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.003521127,0.003521127,0.003521127,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,673,35,19.22857143,272,1,50.65405679,0.583287861,105,0.156017831,8,0.228571429,0.028571429,0.6,0,0.103329728,0.368824291,0.059609242,1,5.00E-05,0.172402747,0.521451245,28,0.230722995,0.975854421,1,0.762706907,0.057344057,0.999489688,109,0.58808,1,1,1,0,1,506,0.950415819,149,1,1,1,0,1,0.013372957,0.008915305,0.005943536,0.007429421,0.008915305,0.007429421,0.005943536,0.001485884,0.002971768,0.002971768,0.002971768,0,0.004457652,0,0.007429421,0.008915305,0.005943536,0.002971768,0.280832095,0.349182764,0.255572065,0.001485884,0.008915305,0.005943536,0.041666667,0.349182764,0,0.096891037,0.516825608,0.035661218,0.023774146,0.008915305,0.020802377,0.638930163,0.27191679,0.638930163,0.008915305,0.230164065,0.541781064,0.052005944,0.016344725,0.029717682,0.901931649,0.901931649,0.016344725,0.37660842,0.301935873
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.000283768,0.000283768,0.000283768,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,7,6,1.166666667,2,1,0.372677996,0.975503759,0,0,0,0,0,0,0,0,0,0.000476802,0.00122399,0.000121751,0.000357536,0.863958138,4,0.975106032,1,1,1,0,1,5,0.962961065,1,1,1,0,1,6,0.975503759,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.142857143,0.571428571,0.142857143,0.041666667,0.571428571,0,0.120084768,0.36303411,0,0,0,0.142857143,0,0.857142857,0.857142857,0,0.313165391,0.228890275,0,0,0.142857143,0.857142857,0.857142857,0,0.355352656,0.295836389
0,9,2,4.5,5,4,0.5,0.99107606,0,0,0,0,0,0,0,0,0,6.88E-05,8.36E-05,5.40E-05,1.48E-05,0.966470489,1,1,1,1,1,0,1,1,1,1,1,1,0,1,4,0.876357639,4,1,1,1,0,1,0,0,0,0,0,0,0.111111111,0,0,0.222222222,0.111111111,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0.111111111,0.041666667,0.444444444,0,0.100474696,0.449036146,0,0.111111111,0.333333333,0.444444444,0,0.111111111,0.444444444,0,0.166666667,0.678042826,0,0.444444444,0.444444444,0.111111111,0.444444444,0,0.198373012,0.696073612
0,963,172,5.598837209,126,1,12.76653505,0.810732398,102,0.105919003,47,0.273255814,0.005813953,0.088235294,0,0.013528479,0.6915297,0.146735339,1,4.59E-05,0.217359579,0.831285695,8,0.065896036,0.97720953,1,0.15061436,0.114970309,0.99819788,108,0.656301574,1,1,1,0,1,143,0.902156718,131,1,1,1,0,1,0.072689512,0.030114226,0.026998962,0.013499481,0.016614746,0.009345794,0.028037383,0.02596054,0.028037383,0.033229491,0.05815161,0.061266874,0.037383178,0.042575286,0.02596054,0.044652129,0.049844237,0.026998962,0.034267913,0.048805815,0.064382139,0.075804777,0.061266874,0.08411215,0.041666667,0.08411215,0.009345794,0.020053712,0.963033593,0.143302181,0.079958463,0.180685358,0.150571132,0.159916926,0.28556594,0.28556594,0.079958463,0.061512056,0.963116175,0.169262721,0.234683281,0.22741433,0.368639668,0.368639668,0.169262721,0.073038677,0.97058374
0,18045,965,18.69948187,495,1,49.70039616,0.802571807,3496,0.193737878,318,0.329533679,0.001036269,0.07923341,0,0.004978082,0.655501829,0.055868987,1,3.28E-05,0.118138452,0.833610912,69,0.697859071,0.990071426,1,0.083542888,0.072597785,0.999448374,902,0.721941472,1,1,1,0,1,14049,0.973033441,5551,1,1,1,0,1,0.075477972,0.069215849,0.065946245,0.061623718,0.053976171,0.05286783,0.043502355,0.032973123,0.024826822,0.020615129,0.025491826,0.032141868,0.03524522,0.03413688,0.039124411,0.039179828,0.041839845,0.039068994,0.033638127,0.03153228,0.034968135,0.038625658,0.03729565,0.036686063,0.041666667,0.075477972,0.020615129,0.014005248,0.983294254,0.272263785,0.183319479,0.103075644,0.14768634,0.146079246,0.147575506,0.272263785,0.103075644,0.052631506,0.974060102,0.379107786,0.179551122,0.228595179,0.212745913,0.379107786,0.179551122,0.076612496,0.968532475
0,644,146,4.410958904,67,1,8.121231461,0.837536333,39,0.060559006,15,0.102739726,0.006849315,0.358974359,0,0.034777437,0.43215003,0.016742825,0.5,0.000105753,0.059944018,0.655358219,52,0.747227453,0.996968317,1,0.83000726,0.019041452,0.999961693,77,0.656330296,1,1,1,0,1,396,0.945998445,209,1,1,1,0,1,0.113354037,0.124223602,0.079192547,0.086956522,0.051242236,0.048136646,0.038819876,0.029503106,0.02173913,0.035714286,0.013975155,0.01863354,0.023291925,0.027950311,0.026397516,0.02173913,0.035714286,0.020186335,0.040372671,0.027950311,0.020186335,0.017080745,0.034161491,0.043478261,0.041666667,0.124223602,0.013975155,0.029155998,0.936935772,0.403726708,0.167701863,0.090062112,0.099378882,0.124223602,0.114906832,0.403726708,0.090062112,0.108838514,0.903908191,0.50310559,0.158385093,0.155279503,0.183229814,0.50310559,0.155279503,0.146531533,0.89275946
0,4,3,1.333333333,2,1,0.471404521,0.94639463,0,0,0,0,0,0,0,0,0,0.000177576,0.000254647,0.000125897,5.55E-05,0.957264279,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2,0.811278124,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,1,0,0.199826313,0,1,0,0,0,0,0,1,0,0.372677996,0,1,0,0,0,1,0,0.433012702,0
0,9,7,1.285714286,2,1,0.451753951,0.970835763,0,0,0,0,0,0,0,0,0,0.001486609,0.009708738,1.65E-05,0.003358912,0.167634888,1,1,1,1,1,0,1,6,0.935944697,1,1,1,0,1,8,0.982567593,5,1,1,1,0,1,0,0,0,0,0.111111111,0.111111111,0,0.222222222,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0,0.111111111,0,0.111111111,0,0.041666667,0.222222222,0,0.070364278,0.594439007,0,0.444444444,0,0.333333333,0,0.222222222,0.444444444,0,0.178586125,0.592075535,0.222222222,0.222222222,0.333333333,0.222222222,0.333333333,0.222222222,0.048112522,0.987468751
0,10,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.003122549,0.013888889,4.31E-05,0.004599965,0.61275445,4,0.842737649,1,1,1,0,1,10,1,1,1,1,0,1,10,1,9,1,1,1,0,1,0.2,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.3,0.041666667,0.3,0,0.081223286,0.533578921,0.3,0.1,0.1,0.2,0,0.3,0.3,0,0.11055416,0.839838332,0.4,0.1,0.2,0.3,0.4,0.1,0.111803399,0.923219672
